,title_id,title,start_year,genres,category,averagerating,numvotes,primary_name,known_for_titles,number_of_movies
179,tt3304184,Abandoned in the Dark,2014,"Horror,Thriller",actor,5.9,88,Kane Hodder,"['tt0114369', 'tt0287978', 'tt0422401', 'tt0340855']",4
180,tt1402361,Sugar Baby,2011,Family,actor,8.1,31,Soumitra Chatterjee,"['tt0052572', 'tt0065417', 'tt0853142', 'tt1522133']",4
181,tt1258221,Bodhisattva,2010,"Drama,Romance,Thriller",actor,6.8,22,Soumitra Chatterjee,"['tt0052572', 'tt0065417', 'tt0853142', 'tt1522133']",4
182,tt2069956,The Nowhere Son,2013,"Action,Romance",actor,7.8,11,Soumitra Chatterjee,"['tt0052572', 'tt0065417', 'tt0853142', 'tt1522133']",4
183,tt1415274,Karma,2011,"Drama,Mystery,Thriller",actor,7.3,63,Adivi Sesh,"['tt1415274', 'tt2631186', 'tt3290452', 'tt5504168']",4
184,tt1433343,The Eves,2012,Thriller,actor,4.3,343,Matthew Albrecht,"['tt1433343', 'tt1655442', 'tt1839426', 'tt1274296']",4
185,tt1839426,Buck Wild,2013,"Comedy,Horror",actor,4.8,722,Matthew Albrecht,"['tt1433343', 'tt1655442', 'tt1839426', 'tt1274296']",4
186,tt6921214,Border Brothers,2017,Comedy,actor,8.0,6,Matthew Albrecht,"['tt1433343', 'tt1655442', 'tt1839426', 'tt1274296']",4
187,tt1441083,The Zigzag Kid,2012,"Adventure,Drama,Family",actor,6.7,372,Thomas Simon,['tt1441083'],1
188,tt1449385,Destination: Outer Space,2010,"Adventure,Sci-Fi",actor,5.2,57,Josh Craig,"['tt0861777', 'tt1043719', 'tt1449385', 'tt0801344']",4
189,tt1450331,Signals 2,2013,"Action,Sci-Fi,Thriller",actor,5.5,104,Carlos Etzio Roman,"['tt1272492', 'tt2846576', 'tt1450331', 'tt2463672']",4
190,tt1461302,What's Up Lovely,2010,Drama,actor,7.1,34,Ed Avila,"['tt0841174', 'tt1461302', 'tt0848954', 'tt1204936']",4
191,tt1461391,Fight Life,2014,"Documentary,Sport",actor,7.7,80,Cesar Gracie,"['tt1461391', 'tt0306846', 'tt1367144', 'tt1985522']",4
192,tt1470021,Beautiful Wave,2011,"Adventure,Drama",actor,5.1,477,Ben Milliken,"['tt1630626', 'tt1388782', 'tt1501515', 'tt3502248']",4
193,tt1472460,Paint It Black,2016,Drama,actor,5.6,546,Simon Helberg,"['tt0302886', 'tt0898266', 'tt1019452', 'tt4136084']",4
194,tt1477704,Dorm of the Dead,2012,"Action,Comedy,Horror",actor,2.4,125,Ryan DeLuca,"['tt1823664', 'tt1477704', 'tt1934363', 'tt2097331']",4
195,tt1482106,Aaseamah's Journey,2012,"Drama,Family",actor,7.5,19,David Mattey,"['tt0448157', 'tt3032476', 'tt2573338', 'tt1273678']",4
196,tt1485779,Sawblade,2010,Horror,actor,4.8,21,Reggie Bannister,"['tt0138703', 'tt0079714', 'tt0110823', 'tt0095863']",4
197,tt3741188,Bonejangles,2017,"Comedy,Horror",actor,4.2,169,Reggie Bannister,"['tt0138703', 'tt0079714', 'tt0110823', 'tt0095863']",4
198,tt1498568,Hillbilly Bloodbath,2011,Horror,actor,2.3,179,Christian Brooker,"['tt1599350', 'tt2057917', 'tt1498568', 'tt1339608']",4
199,tt1510916,Happily After,2010,Thriller,actor,6.2,25,Ross Marquand,"['tt0804503', 'tt1520211', 'tt4154756', 'tt0437745']",4
200,tt1510936,The Deposition,2011,"Crime,Drama,Mystery",actor,7.3,443,Nate Prestidge,"['tt1764691', 'tt1510936', 'tt2363798', 'tt1665719']",4
201,tt1520271,Cold Cabin,2010,"Drama,Mystery,Thriller",actor,5.4,22,Mark Able,"['tt1520271', 'tt2187884', 'tt1754237']",3
202,tt1528225,Division One Twenty-Three,2010,"Action,Crime,Drama",actor,3.9,178,Jack Lucarelli,"['tt1853728', 'tt1528225', 'tt0340163', 'tt0233469']",4
203,tt2762056,Sunny and RayRay,2013,"Drama,Romance",actor,8.0,9,Jack Lucarelli,"['tt1853728', 'tt1528225', 'tt0340163', 'tt0233469']",4
204,tt1531930,The Lie,2011,Drama,actor,5.0,578,Joshua Leonard,"['tt1355630', 'tt0185937', 'tt1334537', 'tt3061830']",4
205,tt1754786,Treatment,2011,"Comedy,Drama",actor,4.3,50,Joshua Leonard,"['tt1355630', 'tt0185937', 'tt1334537', 'tt3061830']",4
206,tt1532903,Ballhawks,2010,"Documentary,Sport",actor,7.9,15,Marilyn Buhrke,['tt1532903'],1
207,tt1533087,Soda Springs,2012,Drama,actor,6.0,291,Jay Pickett,"['tt1470171', 'tt0118435', 'tt1533087', 'tt0114306']",4
208,tt1536420,Hometown Glory,2010,"Action,Biography,Documentary",actor,7.1,9,Zach Ludwigsen,['tt1536420'],1
209,tt1543752,Blood Junkie,2010,"Adventure,Comedy,Horror",actor,5.6,217,Nick Sommer,"['tt2094810', 'tt10300064', 'tt2051831', 'tt5671060']",4
210,tt2246676,Pester,2014,Drama,actor,8.8,54,Nick Sommer,"['tt2094810', 'tt10300064', 'tt2051831', 'tt5671060']",4
211,tt1552034,Grim,2010,"Action,Drama,Thriller",actor,4.7,49,Christopher Dimock,"['tt0824290', 'tt0424107', 'tt1175292', 'tt1552034']",4
212,tt1557163,Bleed,2010,Comedy,actor,8.0,6,Chris Gebhart,"['tt1557163', 'tt1691020']",2
213,tt1558258,The Arcadian,2011,Sci-Fi,actor,4.8,12,Bill Cobbs,"['tt0106697', 'tt0110074', 'tt1623205', 'tt0117887']",4
214,tt1560210,To Fly,2010,Drama,actor,7.4,13,Tristan Erwin,"['tt3569326', 'tt3604184', 'tt1560210', 'tt3569344']",4
215,tt1560766,Finding Virginia,2010,Drama,actor,7.6,12,Jeff Kurysz,"['tt2322158', 'tt1560766', 'tt7958782', 'tt2261391']",4
216,tt1562918,Wedding Day,2012,"Drama,Thriller",actor,3.2,108,David Koechner,"['tt0357413', 'tt1229340', 'tt0427944', 'tt0425061']",4
217,tt1570441,Best Laid Schemes,2010,"Comedy,Romance",actor,6.0,30,Josh Altmeyer,['tt1570441'],1
218,tt1572154,Kinyarwanda,2011,"Drama,History,Romance",actor,6.7,423,Cleophas Kabasita,"['tt1572154', 'tt0923688', 'tt0400063', 'tt0315100']",4
219,tt1572503,Robin Hood: The Ghost of Sherwood,2012,"Action,Adventure,Mystery",actor,1.7,468,Martin Thon,"['tt2955232', 'tt2663870', 'tt2914030', 'tt1572503']",4
220,tt1578696,0:22:43,2010,"Horror,Thriller",actor,4.1,10,Michael Frazier,['tt1578696'],1
221,tt1579252,The Shadow People,2011,"Horror,Thriller",actor,4.8,92,Peter Marquardt,"['tt0104815', 'tt0338459', 'tt0286585', 'tt0112851']",4
222,tt1579378,Dancing in Isolation,2010,Drama,actor,1.9,13,Rhys Henley,['tt1579378'],1
223,tt1586553,Senior Prom,2010,Comedy,actor,8.6,20,Alix Deenin,['tt1586553'],1
224,tt1587353,This Narrow Place,2011,Drama,actor,8.2,53,Sammy Sheik,"['tt5584732', 'tt2179136', 'tt1837576', 'tt1399103']",4
225,tt1590245,Wonder...,2010,"Comedy,Drama,Horror",actor,4.9,12,Beau Berglund,"['tt0203259', 'tt1590245', 'tt2356777', 'tt2402207']",4
226,tt1592175,Rainbows End,2010,"Comedy,Documentary,Drama",actor,8.4,25,Brian Birdwell,"['tt2139997', 'tt1500570', 'tt1592175']",3
227,tt1601468,Disappearing Bakersfield,2012,"Adventure,Comedy,Mystery",actor,5.4,9,Otis Walter Albert,"['tt0338466', 'tt1601468']",2
228,tt1603482,Mirrors Facing Mirrors,2010,Drama,actor,7.6,15,Aaron Booe,"['tt1603482', 'tt1581335', 'tt1625563', 'tt1764249']",4
229,tt1608255,Toyland,2010,"Biography,Documentary,Family",actor,6.3,21,Andrew Bailes,"['tt7907674', 'tt3267272', 'tt4484104', 'tt1707797']",4
230,tt1617172,Re-Cut,2010,"Horror,Thriller",actor,4.1,356,Ross Kohn,"['tt6021482', 'tt5758802', 'tt5226512', 'tt9849004']",4
231,tt1622563,Almost in Love,2011,"Comedy,Romance",actor,5.5,66,Alex Karpovsky,"['tt3212910', 'tt2292903', 'tt2147048', 'tt1723816']",4
232,tt2292903,Rubberneck,2012,"Drama,Thriller",actor,5.3,415,Alex Karpovsky,"['tt3212910', 'tt2292903', 'tt2147048', 'tt1723816']",4
233,tt1623783,ODC [Ordinary Decent Criminal],2010,Crime,actor,8.0,9,David Heacock,"['tt1754246', 'tt1623783', 'tt2338007', 'tt5136664']",4
234,tt1628841,ID Forever Part 1,2016,"Action,Adventure,Sci-Fi",actor,5.2,155344,Liam Hemsworth,"['tt1628841', 'tt1951264', 'tt1392170', 'tt1951265']",4
235,tt1639081,"The Banksters, Madoff with America",2013,Drama,actor,6.4,29,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
236,tt2261547,5 Hour Friends,2013,"Comedy,Drama,Romance",actor,6.2,64,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
237,tt1537440,Contractor's Routine,2011,"Drama,Thriller",actor,7.6,20,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
238,tt1677637,The Auctioneers,2010,"Crime,Thriller",actor,7.2,24,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
239,tt1656197,A Haunting at the Park Hotel,2011,Horror,actor,6.4,1446,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
240,tt1684567,Visible Scars,2012,Thriller,actor,3.4,503,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
241,tt1935231,Slumber Party Slaughter,2012,"Drama,Thriller",actor,6.6,62,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
242,tt1800367,Remnants,2013,"Action,Drama,Sci-Fi",actor,4.0,226,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
243,tt1584918,Murder101,2014,Thriller,actor,4.4,35,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
244,tt1591469,Collar,2015,"Crime,Drama",actor,5.0,17,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
245,tt2948606,Assassin's Game,2015,Action,actor,3.0,107,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
246,tt3717088,Never Closes,2016,"Biography,Crime,Drama",actor,5.8,141,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
247,tt4839118,Black Wake,2018,"Horror,Sci-Fi,Thriller",actor,1.9,194,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
248,tt3225318,Wolf Mother,2016,"Crime,Thriller",actor,4.8,446,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
249,tt6603700,The Pining,2019,Thriller,actor,3.9,28,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
250,tt5396646,The Martyr Maker,2018,Thriller,actor,8.4,8,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
251,tt4711724,Calico Skies,2016,"Drama,Thriller",actor,5.5,219,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
252,tt5356670,Hell Girl,2019,Horror,actor,2.8,124,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
253,tt5478746,Charlie Charlie,2017,Horror,actor,3.4,22,Tom Sizemore,"['tt0199753', 'tt0114558', 'tt0265086', 'tt0120815']",4
254,tt1646972,Jasmine,2015,Thriller,actor,5.8,117,Jason Tobin,"['tt1646972', 'tt5191964', 'tt0280477', 'tt0463985']",4
255,tt2401745,Hong Kong Rebels,2014,"Crime,Drama,Thriller",actor,6.8,36,Jason Tobin,"['tt1646972', 'tt5191964', 'tt0280477', 'tt0463985']",4
256,tt1652413,Scum,2010,"Comedy,Horror,Thriller",actor,4.4,12,Josh Cantu,"['tt1542445', 'tt1652413']",2
257,tt1662493,Broken Idyll,2010,Thriller,actor,7.9,19,David Atrakchi,"['tt1290138', 'tt1129442', 'tt5212808', 'tt2908856']",4
258,tt5760556,Alina,2017,Drama,actor,8.2,6,David Atrakchi,"['tt1290138', 'tt1129442', 'tt5212808', 'tt2908856']",4
259,tt1665730,GPS,2010,"Comedy,Horror,Sci-Fi",actor,5.2,5,Rob Carbone,"['tt1077118', 'tt1075029', 'tt1665730']",3
260,tt1668029,Aardvark,2010,"Crime,Thriller",actor,5.8,60,Larry Lewis Jr.,['tt1668029'],1
261,tt1669810,The Corners,2010,Drama,actor,9.2,16,Brian R. Young,"['tt0958828', 'tt2177521', 'tt1016178', 'tt1669810']",4
262,tt2177521,Cupid,2012,Comedy,actor,4.0,20,Brian R. Young,"['tt0958828', 'tt2177521', 'tt1016178', 'tt1669810']",4
263,tt1670991,Grooming Giselle,2013,Comedy,actor,8.3,46,Clark Koelsch,"['tt3882208', 'tt3197650', 'tt0851851', 'tt0364845']",4
264,tt1673736,Falling Overnight,2011,"Drama,Romance",actor,6.8,974,Parker Croft,"['tt2477218', 'tt1673736', 'tt4270458', 'tt1843230']",4
265,tt1683013,Tow,2010,"Crime,Drama,Romance",actor,7.9,9,Adam Newell,"['tt2215735', 'tt4742486', 'tt1683013']",3
266,tt1685674,To Kill an Irishman,2010,Action,actor,7.6,37,J.D. Marmion,"['tt0438488', 'tt5052474', 'tt0765010', 'tt1685674']",4
267,tt1690120,Fishnet,2010,"Comedy,Musical,Romance",actor,6.0,50,William P. Brown,"['tt1600199', 'tt1690120']",2
268,tt1690969,Honorable Retribution,2010,"Action,Drama",actor,8.6,18,Frank Amoruso,"['tt1994790', 'tt1975126', 'tt1255913', 'tt1690969']",4
269,tt1975126,Black Heart,2011,"Crime,Drama,Romance",actor,7.2,20,Frank Amoruso,"['tt1994790', 'tt1975126', 'tt1255913', 'tt1690969']",4
270,tt1697820,Subprime,2010,Comedy,actor,4.9,88,Gary Brown,,0
271,tt1700263,My New Life,2010,Thriller,actor,4.9,24,David Wesley Cooper,"['tt1176175', 'tt2151779', 'tt0294475', 'tt1700263']",4
272,tt1702541,Leonie!,2011,Drama,actor,4.9,7,Jeff Barron,['tt1702541'],1
273,tt1712127,Malice in Wonderland: The Dolls Movie,2010,"Comedy,Fantasy,Music",actor,7.9,12,Ken Ansloan,"['tt1712127', 'tt4454380']",2
274,tt1714209,In the Land of Blood and Honey,2011,"Drama,Romance,War",actor,4.4,32776,Goran Kostic,"['tt0367959', 'tt1709143', 'tt1714209', 'tt0936501']",4
275,tt1719715,Hey Girl,2010,Comedy,actor,5.1,7,Kevin Wunder,['tt1719715'],1
276,tt1725124,Somewhere West,2011,Drama,actor,7.6,83,Barrett Ogden,"['tt9297654', 'tt9297616', 'tt1725124', 'tt5038306']",4
277,tt1730216,Next Door,2010,"Horror,Mystery,Thriller",actor,4.3,13,Sal Lizard,"['tt8715250', 'tt8702788', 'tt1730216', 'tt6771136']",4
278,tt1733304,Thriller Theater!,2011,"Comedy,Drama",actor,7.9,12,Steven Warren Hill,"['tt0156946', 'tt0208520', 'tt0164145', 'tt1733304']",4
279,tt1735277,A Break in the Clouds,2010,"Action,Sci-Fi,Thriller",actor,6.2,9,Richard Davenport,"['tt3108954', 'tt1735277']",2
280,tt1735942,White Whale,2010,"Drama,Fantasy,Sci-Fi",actor,7.7,7,Lamont Couch,"['tt2091228', 'tt1412400', 'tt3764198', 'tt1874622']",4
281,tt1735979,Happy Holiday,2011,"Comedy,Drama,Romance",actor,7.4,5,William E. Smith,"['tt1697874', 'tt9382094', 'tt1735979', 'tt10309174']",4
282,tt1738305,Pizza Shop: The Movie,2013,Comedy,actor,6.8,12,Robert Bielfelt,"['tt3710544', 'tt1738305', 'tt4565634']",3
283,tt1753498,Birds of a Feather,2011,Comedy,actor,7.5,56,Anthony Meindl,"['tt1753498', 'tt1309149', 'tt4126006', 'tt1130911']",4
284,tt1754151,Louis Sullivan: the Struggle for American Architecture,2010,Documentary,actor,7.9,9,Mark Richard Smith,"['tt4607182', 'tt1754151', 'tt3697482', 'tt4779382']",4
285,tt1754714,The Spade County Massacre,2011,Horror,actor,5.2,39,Mark Mundt,['tt1754714'],1
286,tt1756717,Salvage Dream,2010,"Drama,Sci-Fi",actor,8.5,6,Carl Watts,"['tt3766424', 'tt1414818', 'tt1449381', 'tt2316959']",4
287,tt1773638,Pursuit of a Legend,2010,"Horror,Mystery,Thriller",actor,5.4,63,Steffen Dziczek,"['tt3783958', 'tt1769363', 'tt1712170', 'tt4501244']",4
288,tt1774334,Dale of the Dead,2010,"Comedy,Horror",actor,5.4,16,Evan Bennis,['tt1774334'],1
289,tt1776272,Outliers,2010,Action,actor,5.5,19,Coby Batty,"['tt4669986', 'tt3637278', 'tt4465100', 'tt1986769']",4
290,tt1935254,The Adventists,2010,Documentary,actor,7.0,7,Coby Batty,"['tt4669986', 'tt3637278', 'tt4465100', 'tt1986769']",4
291,tt1778931,Manny,2014,"Biography,Documentary,Sport",actor,7.2,2108,Liam Neeson,"['tt0429493', 'tt0108052', 'tt0362269', 'tt1601913']",4
292,tt3244466,Love Thy Nature,2014,Documentary,actor,6.9,112,Liam Neeson,"['tt0429493', 'tt0108052', 'tt0362269', 'tt1601913']",4
293,tt1790802,Parker and the Box,2011,"Adventure,Mystery,Thriller",actor,8.0,13,Steven Buccarelli,"['tt2014239', 'tt1790802', 'tt2078553']",3
294,tt1791611,Spreading Darkness,2017,"Action,Crime,Drama",actor,4.0,105,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
295,tt2006141,1959,2016,Thriller,actor,7.7,25,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
296,tt2027215,Six Gun Savior,2016,"Action,Adventure,Drama",actor,3.3,176,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
297,tt2166500,Self Storage,2013,"Action,Crime,Horror",actor,3.3,342,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
298,tt2331053,Santa's Boot Camp,2016,"Adventure,Comedy,Family",actor,4.0,96,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
299,tt2375906,Scavenger Killers,2014,"Crime,Horror,Thriller",actor,4.6,86,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
300,tt1400335,First Dog,2010,"Comedy,Drama,Family",actor,5.0,522,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
301,tt2731970,2 Bedroom 1 Bath,2014,"Horror,Mystery,Thriller",actor,4.0,286,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
302,tt2900182,Day of the Gun,2013,Western,actor,6.4,26,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
303,tt1836926,Stealing Las Vegas,2012,"Crime,Thriller",actor,4.0,350,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
304,tt2172402,A Remarkable Life,2016,"Drama,Music,Romance",actor,4.8,107,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
305,tt2137381,The Night Never Sleeps,2012,"Action,Drama",actor,7.2,70,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
306,tt1640570,The Wayshower,2011,Drama,actor,3.3,205,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
307,tt2545936,Jake's Road,2017,"Action,Horror,Thriller",actor,4.1,178,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
308,tt2375844,Fractured,2015,"Drama,Horror,Thriller",actor,2.6,288,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
309,tt3546678,Beyond the Game,2016,"Action,Drama",actor,5.2,42,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
310,tt3729774,Eyes of the Roshi,2017,Action,actor,7.7,27,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
311,tt3068544,Days of Power,2018,"Action,Drama,Music",actor,3.7,338,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
312,tt3763748,The Righteous,2019,"Horror,Thriller",actor,6.9,16,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
313,tt3155734,Dark Moon Rising,2015,Fantasy,actor,4.3,4811,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
314,tt2899120,The Perfect Summer,2013,Drama,actor,5.5,296,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
315,tt4369136,Hide in the Light,2018,"Horror,Thriller",actor,3.8,225,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
316,tt3417316,Leaves of the Tree,2016,"Drama,Family,Mystery",actor,6.4,105,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
317,tt3568078,Lux in Tenebris,2017,"Drama,Thriller",actor,7.4,31,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
318,tt3713392,Snare,2016,"Action,Thriller",actor,4.5,79,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
319,tt4480774,Uploaded,2016,Thriller,actor,3.6,16,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
320,tt3115694,Starcrossed,2014,"Drama,Romance,Thriller",actor,4.0,109,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
321,tt3327432,Rock Story,2015,"Drama,Music",actor,4.2,49,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
322,tt5079608,You're Gonna Miss Me,2017,Comedy,actor,6.0,33,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
323,tt3317696,There IS Many Like Us,2015,"Biography,Documentary,Drama",actor,6.6,77,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
324,tt4837396,Enemy Within,2016,"Action,Romance,Thriller",actor,4.1,13,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
325,tt5498056,Unbridled,2017,Drama,actor,8.2,25,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
326,tt6977726,Fake News,2017,Thriller,actor,8.1,48,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
327,tt5836706,Head Full of Honey,2018,"Comedy,Drama",actor,2.9,455,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
328,tt4624104,Victory by Submission,2017,Drama,actor,7.8,15,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
329,tt8499212,Stalked by My Doctor: Patient's Revenge,2018,Thriller,actor,5.7,233,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
330,tt3598196,Halloween Hell,2014,Horror,actor,3.0,69,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
331,tt4575782,Prayer Never Fails,2016,Drama,actor,5.2,78,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
332,tt7269184,Beverly Hills Bandits,2018,Comedy,actor,6.6,25,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
333,tt3829278,The Wrath,2015,"Crime,Mystery,Thriller",actor,8.0,24,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
334,tt3447876,Deadly Sanctuary,2017,"Family,Mystery,Thriller",actor,3.7,111,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
335,tt4824256,Submission,2019,"Drama,Sport",actor,9.7,6,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
336,tt3889450,American Sharia,2015,"Comedy,Drama",actor,3.7,167,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
337,tt6069336,The Demonic Dead,2017,Horror,actor,6.6,7,Eric Roberts,"['tt5836706', 'tt0468569', 'tt0413573', 'tt0089941']",4
338,tt1808324,Myra,2010,"Drama,Fantasy,Romance",actor,6.2,9,Rick Eubanks,['tt1808324'],1
339,tt1815878,Potcircle,2010,Comedy,actor,7.5,15,Matthew Brown,"['tt1815878', 'tt1921006']",2
340,tt1822394,Paradox Alice,2012,Sci-Fi,actor,3.8,268,Stewart W. Calhoun,"['tt1433343', 'tt1824922', 'tt1822394', 'tt2369396']",4
341,tt1841524,Breaking Waves,2011,Drama,actor,6.4,23,Gulshan Grover,"['tt0319500', 'tt0363567', 'tt0242519', 'tt0260494']",4
342,tt1847739,Untitled,2011,"Comedy,Drama,Music",actor,6.8,13,Nanci Zoppi,"['tt1847569', 'tt1847739']",2
343,tt1858739,City Baby,2013,"Comedy,Drama",actor,4.7,199,Richard Keith,"['tt3924978', 'tt1986851', 'tt6088922', 'tt3986586']",4
344,tt1862444,03:34 Earthquake in Chile,2011,"Drama,Thriller",actor,5.2,166,Marcelo Alonso,"['tt3432174', 'tt4375438', 'tt1948319', 'tt1941928']",4
345,tt1865524,The Little Match Makers,2011,,actor,4.8,82,Julian Ortiz,"['tt4072296', 'tt1865524', 'tt2849634', 'tt9805274']",4
346,tt1877892,Culture Shock,2013,Action,actor,6.0,23,Lamin Tamba,"['tt2908048', 'tt5619642', 'tt5670382', 'tt4469518']",4
347,tt1883217,Hitting the Cycle,2012,Drama,actor,6.2,41,J. Richey Nash,"['tt1883217', 'tt0452046', 'tt0441796', 'tt3063072']",4
348,tt1899109,Abomination,2011,"Drama,Horror",actor,7.8,5,W. Scott Parker III,"['tt5897862', 'tt1770678', 'tt0379865', 'tt1545043']",4
